,Team,Year,SumRV
231,ARI,2017,-1.5421929503485632
232,LAR,2010,-19.238155117761174
233,LAR,2011,-22.40013014057122
234,LAR,2012,0.5928805853038053
235,LAR,2013,4.162320104818176
236,LAR,2014,14.022656380909364
237,LAR,2015,11.614878315694408
238,LAR,2016,-10.109831036566273
239,LAR,2017,7.036790671359959
240,SFO,2010,14.637567640592838
241,SFO,2011,-6.406958548747661
242,SFO,2012,-49.754374493926065
243,SFO,2013,-29.063554282814938
244,SFO,2014,-25.731469502450352
245,SFO,2015,-14.79734391650423
246,SFO,2016,-23.47936486481585
247,SFO,2017,6.409158508724848
248,SEA,2010,57.16523927214591
249,SEA,2011,58.772309558760796
250,SEA,2012,78.673518907588
251,SEA,2013,-30.611012696368956
252,SEA,2014,-17.782873387568955
253,SEA,2015,3.2882713685759217
254,SEA,2016,1.0933233492943972
255,SEA,2017,-6.303343071548021
