,Team,Year,SumRV
428,DAL,1996,-88.67563971046954
429,DAL,1997,-3.3893557575930835
430,DAL,1998,16.027096016760083
431,DAL,1999,19.934690837091534
432,DAL,2000,4.133298360572722
433,DAL,2001,-24.653703952430828
434,DAL,2002,-22.908993865067526
435,DAL,2003,31.488739596616227
436,DAL,2004,7.503883372729188
437,DAL,2005,31.989605798965407
438,DAL,2006,-44.16652805894494
439,DAL,2007,4.4770470538330205
440,DAL,2008,49.00368609576342
441,DAL,2009,-56.67300941489383
442,DAL,2010,24.42432772452706
443,DAL,2011,15.45974416868755
444,DAL,2012,-12.088089324473405
445,DAL,2013,16.700220659881307
446,DAL,2014,29.218204966702153
447,DAL,2015,-12.483772847659013
448,DAL,2016,33.270038631741585
449,DAL,2017,-2.851389212922684
450,NYG,1990,11.272999180081493
451,NYG,1991,28.29216032701384
452,NYG,1992,55.93710380074876
453,NYG,1993,33.43155938223756
454,NYG,1994,13.21732540672213
455,NYG,1995,-9.871787278815741
456,NYG,1996,75.47822840102191
457,NYG,1997,29.865570542075535
458,NYG,1998,17.264706704041007
459,NYG,1999,-21.808151802652482
460,NYG,2000,32.95402185788845
461,NYG,2001,-40.84228594239021
462,NYG,2002,-34.97846019463786
463,NYG,2003,34.70171615450497
464,NYG,2004,-17.063388147030288
465,NYG,2005,32.86906182608434
466,NYG,2006,-17.99783959056262
467,NYG,2007,50.339669462245034
468,NYG,2008,2.87458290509273
469,NYG,2009,-26.5927094376102
470,NYG,2010,-33.931879654874734
471,NYG,2011,-21.134693228302364
472,NYG,2012,-13.895068843949542
473,NYG,2013,-19.46484698850297
474,NYG,2014,9.840969090984238
475,NYG,2015,4.003928181479354
476,NYG,2016,-6.2541665178410835
477,NYG,2017,3.5678192715996166
478,PHI,1990,4.426630497052818
479,PHI,1991,23.137285611572338
480,PHI,1992,-33.561048174115854
481,PHI,1993,-13.920258907590018
482,PHI,1994,-14.623956308826958
483,PHI,1995,-37.6997414271157
484,PHI,1996,-32.21816973370096
485,PHI,1997,22.272834199726603
486,PHI,1998,3.094175273180703
487,PHI,1999,-24.87978707327633
488,PHI,2000,-4.21818452570246
489,PHI,2001,19.288690624484765
490,PHI,2002,51.41242702732298
491,PHI,2003,9.847170388592387
492,PHI,2004,-38.06059296151216
493,PHI,2005,45.475162996912175
494,PHI,2006,10.412484491382742
495,PHI,2007,-16.58456498134254
496,PHI,2008,81.24217321288722
497,PHI,2009,47.136777284152444
498,PHI,2010,-19.592259117649412
499,PHI,2011,-24.72032370315552
500,PHI,2012,-13.002898029407831
501,PHI,2013,18.012765072151016
502,PHI,2014,-26.63593238222461
503,PHI,2015,-7.237907432963679
504,PHI,2016,22.428713333130347
505,PHI,2017,-6.932786889591258
506,WAS,1990,-30.566926117348032
507,WAS,1991,44.47995669553612
508,WAS,1992,-23.550645653972126
509,WAS,1993,25.068766375126142
510,WAS,1994,14.85482036433168
511,WAS,1995,-5.743909555995019
512,WAS,1996,-5.1774658085166445
513,WAS,1997,47.1834078484213
514,WAS,1998,-26.57816397158559
515,WAS,1999,-14.20171862298875
516,WAS,2000,-10.718624925415634
517,WAS,2001,-4.616171243007329
518,WAS,2002,3.5734229315628365
519,WAS,2003,16.100308868581404
520,WAS,2004,-1.1525135358485095
521,WAS,2005,-6.935864992536085
522,WAS,2006,31.787105627802347
523,WAS,2007,-30.109703629151078
524,WAS,2008,-68.14135722235895
525,WAS,2009,-31.54069149669572
526,WAS,2010,-20.37484196296677
527,WAS,2011,-35.672025457756135
528,WAS,2012,26.407911198905662
529,WAS,2013,1.4484781422999653
530,WAS,2014,14.871049483070847
531,WAS,2015,14.597094523207652
532,WAS,2016,-13.059896129231737
533,WAS,2017,-1.2708442205731063
534,CHI,1990,-46.01897946858233
535,CHI,1991,-25.462021525133935
536,CHI,1992,-23.56421493917187
537,CHI,1993,12.321176127959294
538,CHI,1994,20.83404849315178
539,CHI,1995,-21.63605102388442
540,CHI,1996,8.758621819775477
541,CHI,1997,6.345895766784821
542,CHI,1998,9.29183047351022
543,CHI,1999,37.65172482903449
544,CHI,2000,13.802794049097104
545,CHI,2001,-6.9510843391400705
546,CHI,2002,-2.8224257332231426
547,CHI,2003,-3.4204147424539357
548,CHI,2004,37.59612310514236
549,CHI,2005,52.67244907874086
550,CHI,2006,-20.078845611271973
551,CHI,2007,12.458916375972215
552,CHI,2008,-39.41982838417688
553,CHI,2009,15.539664904639247
554,CHI,2010,28.46867038610603
555,CHI,2011,-5.143000307439009
556,CHI,2012,-24.217191891505387
557,CHI,2013,30.858118459809415
558,CHI,2014,-15.678983046161122
559,CHI,2015,-10.323251493444994
560,CHI,2016,9.510051274511333
561,CHI,2017,6.455718002432169
562,DET,1990,34.22187364213799
563,DET,1991,-18.89105940114053
564,DET,1992,47.511260694607586
565,DET,1993,21.46678605034964
566,DET,1994,-13.323844454498587
567,DET,1995,59.18902544558716
568,DET,1996,-9.306687716874354
569,DET,1997,-62.049715911692175
570,DET,1998,-4.1003709472736585
571,DET,1999,9.61899548832266
572,DET,2000,-12.121385586918159
573,DET,2001,12.852699525848983
574,DET,2002,-2.148136276331666
575,DET,2003,-24.498175035540164
576,DET,2004,0.010516269545494339
577,DET,2005,-58.24315068648919
578,DET,2006,-27.98821009892263
579,DET,2007,-15.085981472173144
580,DET,2008,-24.18059561978091
581,DET,2009,-23.68660793284086
582,DET,2010,38.23011819671827
583,DET,2011,-38.91843527954376
584,DET,2012,-26.38536312943456
585,DET,2013,53.52440440704813
586,DET,2014,-10.261626411577097
587,DET,2015,-6.093078886057271
588,DET,2016,10.517224517936077
589,DET,2017,4.477413954614866
590,GNB,1990,30.930286160388928
591,GNB,1991,5.692571265121346
592,GNB,1992,64.59364018537184
593,GNB,1993,22.823590722524507
594,GNB,1994,2.9108588456010622
595,GNB,1995,5.4850053986274485
596,GNB,1996,-0.19443662667419126
597,GNB,1997,-2.6811805902688537
598,GNB,1998,29.22109407765945
599,GNB,1999,14.97949373345917
600,GNB,2000,21.915408263293607
601,GNB,2001,-14.711104696321325
602,GNB,2002,30.29394792976057
603,GNB,2003,-14.436627285972767
604,GNB,2004,17.444760759855455
605,GNB,2005,-20.09015730079729
606,GNB,2006,44.524243781370686
607,GNB,2007,79.43706997334257
608,GNB,2008,-5.068632757827245
609,GNB,2009,43.65410563819613
610,GNB,2010,38.80473500087598
611,GNB,2011,13.717534441318296
612,GNB,2012,11.564122482139437
613,GNB,2013,60.483487662543475
614,GNB,2014,13.293659160517727
615,GNB,2015,1.9336970795290527
616,GNB,2016,3.1835024415352504
617,GNB,2017,-1.9028096985416245
618,MIN,1990,-32.30264335207095
619,MIN,1991,23.366114924589414
620,MIN,1992,25.817572372029545
621,MIN,1993,3.3368190639480706
622,MIN,1994,36.1470164974892
623,MIN,1995,0.9693432857540607
624,MIN,1996,-1.3162764405588625
625,MIN,1997,-22.654976131388153
626,MIN,1998,35.855694785533274
627,MIN,1999,15.83379064435505
628,MIN,2000,22.56454446816322
629,MIN,2001,-30.506113155046286
630,MIN,2002,-17.09084807454667
631,MIN,2003,-6.661141275958374
632,MIN,2004,-10.501131174445876
633,MIN,2005,-20.951448805545073
634,MIN,2006,-14.720391629031656
635,MIN,2007,39.239204139582036
636,MIN,2008,13.735135142795972
637,MIN,2009,-4.622239752838558
638,MIN,2010,-25.29119892251581
639,MIN,2011,-15.44296599862546
640,MIN,2012,22.71927751494098
641,MIN,2013,-5.852885884111556
642,MIN,2014,2.9021181399211535
643,MIN,2015,26.971589096166927
644,MIN,2016,-25.652885351853037
645,MIN,2017,5.31684428493479
646,ATL,1990,-21.763680626492135
647,ATL,1991,64.95800574133013
648,ATL,1992,-35.75224541507011
649,ATL,1993,-24.785001409845155
650,ATL,1994,-43.050524090556976
651,ATL,1995,27.78906127842803
652,ATL,1996,1.578325736844148
653,ATL,1997,-6.960263635355238
654,ATL,1998,14.69337938861906
655,ATL,1999,4.588043269469664
656,ATL,2000,16.8689485325716
657,ATL,2001,11.246228244191201
658,ATL,2002,-40.915513088780095
659,ATL,2003,-50.50338423412132
660,ATL,2004,25.579758706525546
661,ATL,2005,78.04238191848718
662,ATL,2006,-10.127739324172778
663,ATL,2007,27.17345366963785
664,ATL,2008,6.3490136571483315
665,ATL,2009,0.8563534272731559
666,ATL,2010,8.56398322474644
667,ATL,2011,25.96201174377349
668,ATL,2012,-23.115702082756023
669,ATL,2013,1.0114172575209532
670,ATL,2014,10.742766733407144
671,ATL,2015,10.040869771166316
672,ATL,2016,24.92279612136103
673,ATL,2017,-6.38858753999092
674,CAR,1995,17.008138059197726
675,CAR,1996,-6.9901934577376394
676,CAR,1997,-24.38625492687578
677,CAR,1998,-45.4010893087972
678,CAR,1999,32.94449458248486
679,CAR,2000,31.686213000492717
680,CAR,2001,24.1011235659714
681,CAR,2002,-7.479065092467458
682,CAR,2003,-28.40265745173089
683,CAR,2004,26.55116448844953
684,CAR,2005,30.829704533616123
685,CAR,2006,72.76148460603339
686,CAR,2007,-13.109626493151836
687,CAR,2008,24.289839573445207
688,CAR,2009,-28.95214971037492
689,CAR,2010,8.964066953856271
690,CAR,2011,-46.264297573187044
691,CAR,2012,8.82598165785447
692,CAR,2013,17.886391618026398
693,CAR,2014,21.73578721731967
694,CAR,2015,14.766961958656514
695,CAR,2016,0.049291406474213595
696,CAR,2017,0.34331729329740224
697,NOR,1990,-21.03566187934761
698,NOR,1991,-6.852916551981839
699,NOR,1992,-18.595517690143772
700,NOR,1993,-11.107230158635033
701,NOR,1994,30.97435785996754
702,NOR,1995,-52.07756410802598
703,NOR,1996,0.0013371341148280536
704,NOR,1997,-48.59534228915247
705,NOR,1998,-5.941805648131493
706,NOR,1999,-9.349546343597325
707,NOR,2000,26.261621169911567
708,NOR,2001,-18.839395757637647
709,NOR,2002,-16.938045409125657
710,NOR,2003,-36.97943805709821
711,NOR,2004,1.1574918960420133
712,NOR,2005,-28.401661678589807
713,NOR,2006,47.678601120133685
714,NOR,2007,-21.380130087815097
715,NOR,2008,21.950537096206702
716,NOR,2009,0.26459120801890634
717,NOR,2010,22.371124759713936
718,NOR,2011,18.10823416613011
719,NOR,2012,15.347423589152804
720,NOR,2013,22.31903994142231
721,NOR,2014,-23.586801234235217
722,NOR,2015,-18.154220038224924
723,NOR,2016,12.057987659716956
724,NOR,2017,20.1663427598032
725,TAM,1990,-37.61348653024762
726,TAM,1991,-6.611358302711487
727,TAM,1992,26.43808331020205
728,TAM,1993,-10.942368738484602
729,TAM,1994,19.59317722274384
730,TAM,1995,25.095149910777746
731,TAM,1996,21.13950809718003
732,TAM,1997,-0.046158069386032174
733,TAM,1998,-34.70539590473871
734,TAM,1999,-3.7197457205218956
735,TAM,2000,12.99550752104792
736,TAM,2001,-27.144608923668343
737,TAM,2002,-9.945340296188657
738,TAM,2003,11.703605677392517
739,TAM,2004,-36.4385644155712
740,TAM,2005,-33.37462487279333
741,TAM,2006,-57.87391228441026
742,TAM,2007,-7.384120007736525
743,TAM,2008,19.650691529601364
744,TAM,2009,22.373994946369887
745,TAM,2010,-48.911567748207034
746,TAM,2011,-13.537927660012064
747,TAM,2012,16.75127059025623
748,TAM,2013,1.6726119759337674
749,TAM,2014,-3.6514484740073643
750,TAM,2015,39.4960173004716
751,TAM,2016,-22.23536408743087
752,TAM,2017,-0.07992250176274385
753,ARI,1990,36.85996553984626
754,ARI,1991,-32.61081013698399
755,ARI,1992,-0.5154519055518094
756,ARI,1993,-41.009903302481774
757,ARI,1994,51.00452164765171
758,ARI,1995,12.265159046475917
759,ARI,1996,-12.92112318131452
760,ARI,1997,20.807764525140723
761,ARI,1998,21.23430069200431
762,ARI,1999,-40.07087073689015
763,ARI,2000,-1.2680536260255297
764,ARI,2001,49.237778746607205
765,ARI,2002,-24.069267459825927
766,ARI,2003,44.47509053946486
767,ARI,2004,42.51284793351594
768,ARI,2005,-32.92908012852656
769,ARI,2006,-37.60138787610776
770,ARI,2007,14.783981591806032
771,ARI,2008,16.0614214258018
772,ARI,2009,-13.062893434638239
773,ARI,2010,14.6555729597901
774,ARI,2011,-25.7923642198973
775,ARI,2012,15.930840342219318
776,ARI,2013,11.570277944650297
777,ARI,2014,-15.894256226639072
778,ARI,2015,16.534462032073336
779,ARI,2016,-16.105352689593996
780,ARI,2017,-1.579439506418864
781,LAR,1990,-24.502065139999267
782,LAR,1991,37.347510665540035
783,LAR,1992,-68.47544519542424
784,LAR,1993,22.550132719889348
785,LAR,1994,9.127669193253102
786,LAR,1995,-2.959724426293798
787,LAR,1996,-45.76063400852849
788,LAR,1997,35.63697250657106
789,LAR,1998,-23.519442031919315
790,LAR,1999,-3.252383464550808
791,LAR,2000,-16.852444399568178
792,LAR,2001,-7.645379141107518
793,LAR,2002,-56.51232282291786
794,LAR,2003,18.02510758398035
